bank_transaction_id,ledger_id,bank_date,ledger_date,bank_amount,ledger_amount,amount_difference,date_difference_days,bank_description,ledger_description,match_status,match_reason,confidence_score,confidence_tier,duplicate_flag,duplicate_note
88d1bfe6-2c26-4dd2-b0e7-cd5fb5c5ccae,LED100519,2024-02-05,2024-02-05,50.0,50.0,0.0,0.0,UPI/44024/,UPI PAYMENT/44024/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
e7959102-13e1-47f3-a99f-347df1210bad,LED100520,2024-02-05,2024-02-05,500.0,500.0,0.0,0.0,UPI/44022/U,UPI PAYMENT/44022/U,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
467a3d65-2ad0-4f2c-b016-25c1663e8fb7,LED100521,2024-02-05,2024-02-05,150.0,150.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
1575967c-306e-4a3e-bc03-1a9be7cbdf23,LED100522,2024-02-06,2024-02-06,10.0,10.0,0.0,0.0,UPI/40379,UPI PAYMENT/40379,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
7b9eb3f7-923f-459a-a9d7-af5ee039bd7e,LED100523,2024-02-07,2024-02-07,200.0,200.0,0.0,0.0,UPI/44049,UPI PAYMENT/44049,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ae8b77c8-30cb-4342-ad58-cc2f00e44242,LED100524,2024-02-07,2024-02-07,10.0,10.0,0.0,0.0,UPI/4404,UPI PAYMENT/4404,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
61b9360f-31da-4c9d-97ae-5ea710d1891b,LED100525,2024-02-08,2024-02-08,2600.0,2600.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
8ebd0800-7e9e-4590-832d-153baecaada8,LED100526,2024-02-08,2024-02-08,50.0,50.0,0.0,0.0,UPI/40397,UPI PAYMENT/40397,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
2b43e999-36ab-4f34-916c-9d86d25799cc,LED100527,2024-02-08,2024-02-08,120.0,120.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
7ce9315c-ed05-4556-b612-d0e08e5cb385,LED100528,2024-02-08,2024-02-08,240.0,240.0,0.0,0.0,UPI/40391,UPI PAYMENT/40391,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
95b1eec3-0171-4116-b682-4059d2a7bc24,LED100529,2024-02-09,2024-02-09,100.0,100.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
0a69922e-7224-4efd-9a72-3dcbd3aec1e3,LED100530,2024-02-10,2024-02-10,750.0,750.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
47c6ee84-d148-4fd1-805a-888e13d4634e,LED100531,2024-02-10,2024-02-10,500.0,500.0,0.0,0.0,UPI/40411,UPI PAYMENT/40411,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d8feb565-b6d2-4762-92b6-56f8bd03bd31,LED100532,2024-02-11,2024-02-11,15.0,15.0,0.0,0.0,Gpay BILL Payment,GPAY BILL PAYMENT,Potential Match,Amount + type match with description similarity 100%,85,Medium,Yes,Duplicate candidate detected
37a15083-777f-4d71-a2da-bc6572399071,LED100533,2024-02-11,2024-02-11,30.0,30.0,0.0,0.0,UPI/40423,UPI PAYMENT/40423,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
3e7727fd-f4f5-4979-ba30-1fb191e78ea0,LED100534,2024-02-11,2024-02-11,200.0,200.0,0.0,0.0,UPI/40426/,UPI PAYMENT/40426/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
68b32c0e-caf8-4f3d-9f43-9a98020a9370,LED100757,2024-02-12,2024-04-16,590.0,600.0,10.0,64.0,NEFT,NEFT PAYMENT,Amount Mismatch,Description similarity 100% but amount differs by ₹10.00,80,Medium,No,No duplicate candidate
4e097305-2394-4ddb-9194-b5ba2c4f1f3c,LED100536,2024-02-12,2024-02-12,10000.0,10000.0,0.0,0.0,UPI/4409,UPI PAYMENT/4409,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
155249a3-f94d-4d7d-a50c-a15707c31c56,LED100537,2024-02-12,2024-02-12,500.0,500.0,0.0,0.0,UPI/40437,UPI PAYMENT/40437,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
6984b44d-3a50-409f-a3ca-1194f0d8f98e,LED100538,2024-02-13,2024-02-13,10000.0,10000.0,0.0,0.0,ATM,ATM WITHDRAWAL,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
3059a741-a85a-4cc2-a0f4-11780aafa0f6,LED100539,2024-02-13,2024-02-13,300.0,300.0,0.0,0.0,UPI/40448,UPI PAYMENT/40448,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
9e7a4dfb-6f70-4c0e-8d53-5c2aa1492cf7,LED100540,2024-02-13,2024-02-13,40.0,40.0,0.0,0.0,UPI/44103/,UPI PAYMENT/44103/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
363c26a7-ebd0-4c0c-a36a-b6bed63cf0e3,LED100541,2024-02-13,2024-02-13,30.0,30.0,0.0,0.0,UPI/4410,UPI PAYMENT/4410,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
50e265b9-2f5e-4163-bdd0-d55a48a0a727,LED100542,2024-02-14,2024-02-14,50.0,50.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
760b87fd-0dfb-4eaf-a588-28a70a0fbb24,LED100543,2024-02-14,2024-02-14,1.0,1.0,0.0,0.0,UPI/40453/,UPI PAYMENT/40453/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
97e01898-2b72-4fcc-9336-13bee9d494ac,LED100544,2024-02-14,2024-02-14,2544.0,2544.0,0.0,0.0,UPI/44115/,UPI PAYMENT/44115/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
fc6dd8a6-6a87-4085-8758-da5587ccfe6c,LED100545,2024-02-14,2024-02-14,100.0,100.0,0.0,0.0,UPI/44112/,UPI PAYMENT/44112/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
547f17dc-2d2c-4ccc-b95d-614ed96c2542,LED100546,2024-02-14,2024-02-14,60.0,60.0,0.0,0.0,UPI/44112,UPI PAYMENT/44112,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
b521bda5-63fd-4820-a488-87dcce7d18eb,LED100547,2024-02-15,2024-02-15,4.0,4.0,0.0,0.0,UPI/40465//U,UPI PAYMENT/40465//U,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
39510c4f-f246-4921-a15e-d22d663c1f50,LED100548,2024-02-15,2024-02-15,3000.0,3000.0,0.0,0.0,UPI/4412,UPI PAYMENT/4412,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
716027fa-f0f3-44d8-bb92-55d7762cd9fb,LED100549,2024-02-16,2024-02-16,40.0,40.0,0.0,0.0,UPI/40472,UPI PAYMENT/40472,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
cce59018-2488-43ca-aa86-d9ff212dd00e,LED100550,2024-02-16,2024-02-16,15.0,15.0,0.0,0.0,UPI/EURONETGPAY,UPI PAYMENT/EURONETGPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
404ebe38-19f4-46fb-b243-1d5c19991d80,LED100551,2024-02-16,2024-02-16,180.0,180.0,0.0,0.0,UPI/44134,UPI PAYMENT/44134,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c13cf27a-9082-4ed9-bc55-2aa2cd004082,LED100552,2024-02-17,2024-02-17,240.9,240.9,0.0,0.0,Gpay BILL Payment,GPAY BILL PAYMENT,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
268af40a-ed4a-4149-bef1-f970b138f39f,LED100553,2024-02-17,2024-02-17,2500.0,2500.0,0.0,0.0,UPI/40484/,UPI PAYMENT/40484/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
4561ad20-4ca2-4a37-b71a-dbce319c18a6,LED100554,2024-02-18,2024-02-18,440.0,440.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
d61c1b73-4e1e-4a4b-b099-4c8327dec7e8,LED100555,2024-02-19,2024-02-19,80.0,80.0,0.0,0.0,UPI/44160,UPI PAYMENT/44160,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
077bbc95-956c-4f2d-82cf-cacf04660222,LED100556,2024-02-19,2024-02-19,40.0,40.0,0.0,0.0,UPI/40501/,UPI PAYMENT/40501/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d758358b-e740-40d6-a65f-0b6d82a23718,LED100557,2024-02-19,2024-02-19,40.0,40.0,0.0,0.0,UPI/40501/,UPI PAYMENT/40501/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
2b1ef787-d245-498e-9a80-5deef7e5fbf3,LED100558,2024-02-19,2024-02-19,10.0,10.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
a2ea20f3-98cc-4fdd-bdc5-482c09a70a28,LED100559,2024-02-20,2024-02-20,100.0,100.0,0.0,0.0,UPI/4417,UPI PAYMENT/4417,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
e402d2ed-3f56-4017-b072-e15dbe3ff156,LED100560,2024-02-20,2024-02-20,290.0,290.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
562e1a89-513e-4a1c-b585-9ca61edec1b0,LED100561,2024-02-21,2024-02-21,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
e976a032-cc2a-4722-aa49-3899c4aadbfd,LED100562,2024-02-22,2024-02-22,3600.0,3600.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
f4393fd4-814a-4c06-b9f3-cb0a6b555638,LED100563,2024-02-22,2024-02-22,40.0,40.0,0.0,0.0,UPI/44194,UPI PAYMENT/44194,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
5905637d-1510-4729-90b5-c8b29f8a2f57,LED100564,2024-02-22,2024-02-22,25.0,25.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
2117d0d3-a975-4c98-8ee9-593fc980872e,LED100565,2024-02-22,2024-02-22,15.0,15.0,0.0,0.0,Gpay BILL Payment,GPAY BILL PAYMENT,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
fdb8846f-2141-4a94-afb9-bf0d660b403e,LED100566,2024-02-22,2024-02-22,19.0,19.0,0.0,0.0,UPI/EURONETGPAY,UPI PAYMENT/EURONETGPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
39d0261e-e3a6-4b5b-b904-f5a574b2fd8c,LED100567,2024-02-23,2024-02-23,200.0,200.0,0.0,0.0,UPI/40543//U,UPI PAYMENT/40543//U,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
1a13197a-7581-4fe9-8df2-6ce1c3ab68d2,LED100869,2024-02-23,2024-05-10,20.0,20.0,0.0,77.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Potential Match,Same amount + high description similarity 100% but date differs by 77 days,60,Low,No,No duplicate candidate
7c4343de-fef1-4103-a67b-96359536988c,LED100569,2024-02-23,2024-02-23,40.0,40.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
76de83a7-ec01-4af0-8652-8b5825712cfc,LED100570,2024-02-24,2024-02-24,35.0,35.0,0.0,0.0,UPI/40552,UPI PAYMENT/40552,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
6b6c4e13-5aac-4518-a71b-f26c60a2a75d,LED100571,2024-02-24,2024-02-24,20000.0,20000.0,0.0,0.0,UPI/44219/-2ybl/Pa,UPI PAYMENT/44219/-2YBL/PA,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
a24223e8-7dd5-4bcc-8828-576bbd20077e,LED100572,2024-02-24,2024-02-24,200.0,200.0,0.0,0.0,UPI/40552//U,UPI PAYMENT/40552//U,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
9fe6046f-e43d-40dd-ac7b-d82f76c2e355,LED100573,2024-02-25,2024-02-25,20000.0,20000.0,0.0,0.0,UPI/40563,UPI PAYMENT/40563,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d3ba77c6-0c56-498a-9fc2-2bc8b61800b4,LED100574,2024-02-25,2024-02-25,100.0,100.0,0.0,0.0,UPI/40564//U,UPI PAYMENT/40564//U,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
e8ce2f81-4214-4218-939d-6d5930874d98,LED100575,2024-02-25,2024-02-25,100.0,100.0,0.0,0.0,UPI/44224,UPI PAYMENT/44224,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
b9b53ed3-3f7f-49fb-bd7f-b79ef18b5882,LED100576,2024-02-25,2024-02-25,19.0,19.0,0.0,0.0,UPI/EURONETGPAY,UPI PAYMENT/EURONETGPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
aa5b784e-f688-48fa-8dbd-3d6a39c30bac,LED100577,2024-02-25,2024-02-25,20000.0,20000.0,0.0,0.0,UPI/4422,UPI PAYMENT/4422,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
0959ae69-6542-4d98-a6a5-addc16ed8a2e,LED100578,2024-02-26,2024-02-26,60.0,60.0,0.0,0.0,UPI/44239,UPI PAYMENT/44239,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
cb3e84dd-a910-4a75-a81c-9b8fd8108fd9,LED100579,2024-02-27,2024-02-27,10.0,10.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
b2586b28-ae7f-4826-965d-282c0bc48d1b,LED100580,2024-02-28,2024-02-28,100.0,100.0,0.0,0.0,UPI/40597//U,UPI PAYMENT/40597//U,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
21384d30-e170-4c75-bd9d-c15b3f0479ed,LED100581,2024-02-28,2024-02-28,50.0,50.0,0.0,0.0,UPI/4425,UPI PAYMENT/4425,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d2ba0a4e-dcd6-46fb-87f3-be44a3a569a5,LED100582,2024-02-28,2024-02-28,140.0,140.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
be18d1f7-6e51-4cbb-8549-b380008a41fa,LED100583,2024-02-29,2024-02-29,500.0,500.0,0.0,0.0,UPI/40602,UPI PAYMENT/40602,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
8762ab07-fefd-41fd-b8d7-3d3232acf374,LED100584,2024-02-29,2024-02-29,200.0,200.0,0.0,0.0,UPI/44268/-,UPI PAYMENT/44268/-,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
f81bb60c-6adc-4719-a457-91d2dd8231ab,LED100585,2024-03-01,2024-03-01,500.0,500.0,0.0,0.0,UPI/44272,UPI PAYMENT/44272,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ff4cf795-4d04-435f-8499-c39c361e04f9,LED100586,2024-03-01,2024-03-01,50.0,50.0,0.0,0.0,UPI/40618/-P,UPI PAYMENT/40618/-P,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
0459f55e-d37d-46d5-ab22-384bbde0a291,LED100587,2024-03-02,2024-03-02,10.0,10.0,0.0,0.0,UPI/44283,UPI PAYMENT/44283,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
df9253c6-51a1-44c1-9037-7f73073ef3d5,LED100588,2024-03-02,2024-03-02,10.0,10.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
41680136-08c1-4b68-9061-d1b16433eb83,LED100589,2024-03-03,2024-03-03,95.0,95.0,0.0,0.0,UPI/40630,UPI PAYMENT/40630,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ce328726-c42d-4af8-bb36-e3f6c52c780a,LED100590,2024-03-03,2024-03-03,40.0,40.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
47710eaf-c809-45b1-8bc3-887f7d0bc2a2,LED100591,2024-03-03,2024-03-03,55.0,55.0,0.0,0.0,UPI/40633,UPI PAYMENT/40633,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ddb6d9e7-a185-41d8-bdf5-2018193c0e21,LED100592,2024-03-03,2024-03-03,10.0,10.0,0.0,0.0,UPI/44292,UPI PAYMENT/44292,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
2470f599-b47c-4ddc-b9bd-89149c28acdb,LED100593,2024-03-03,2024-03-03,80.0,80.0,0.0,0.0,UPI/BHARATPE6,UPI PAYMENT/BHARATPE6,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
0a895b35-b757-4b4a-97c3-2ec7fb404791,LED100594,2024-03-03,2024-03-03,200.0,200.0,0.0,0.0,UPI/4429,UPI PAYMENT/4429,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
93f862fe-63f1-4f6b-ada2-1f7fbdb9717b,LED100595,2024-03-03,2024-03-03,18.0,18.0,0.0,0.0,UPI/40635,UPI PAYMENT/40635,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
47808daf-cee5-47ae-b6be-8addd0856de9,LED100596,2024-03-03,2024-03-03,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
b306cfe4-e1ff-4d81-ba46-6f1b1762ec46,LED100597,2024-03-04,2024-03-04,20.0,20.0,0.0,0.0,UPI/44308,UPI PAYMENT/44308,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
3cc02484-fa72-4012-95d6-d8f61c3fa198,LED100598,2024-03-04,2024-03-04,100.0,100.0,0.0,0.0,UPI/40640/U,UPI PAYMENT/40640/U,Potential Match,Amount + type match with description similarity 100%,85,Medium,Yes,Duplicate candidate detected
45f0884d-d67a-4e6d-9ecb-d6fd20ae6720,LED100599,2024-03-04,2024-03-04,100.0,100.0,0.0,0.0,UPI/40640/U,UPI PAYMENT/40640/U,Matched,Exact amount + date + transaction type,95,High,Yes,Duplicate candidate detected
6b0c4066-498c-40cb-b797-b7619f6d154b,LED100600,2024-03-04,2024-03-04,55.0,55.0,0.0,0.0,UPI/44306,UPI PAYMENT/44306,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
5d78ab92-3f74-4e01-855a-52c90070705e,LED100601,2024-03-04,2024-03-06,30.0,30.0,0.0,2.0,UPI/44301/,UPI PAYMENT/44301/,Timing Difference,"Amount + type match, date difference 2 day(s), description similarity 100%",75,Medium,No,No duplicate candidate
d96af22f-b6aa-4d88-9850-d4334015e1a1,LED100602,2024-03-04,2024-03-04,60.0,60.0,0.0,0.0,UPI/44304,UPI PAYMENT/44304,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
54a5ad39-1ba0-4a81-8eea-631e0b5ba234,LED100603,2024-03-04,2024-03-04,10.0,10.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
6a0df95a-67ff-4421-ac44-dedfb7142ec0,LED100604,2024-03-04,2024-03-04,10.0,10.0,0.0,0.0,UPI/44304,UPI PAYMENT/44304,Potential Match,Amount + type match with description similarity 100%,85,Medium,Yes,Duplicate candidate detected
c401dde9-6473-4b2e-aea7-fdfb985796ba,LED100605,2024-03-05,2024-03-05,240.9,240.9,0.0,0.0,Gpay BILL Payment,GPAY BILL PAYMENT,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
93d3fab1-dd94-43d3-bddc-51081ccb90b3,LED100606,2024-03-06,2024-03-06,60.0,60.0,0.0,0.0,UPI/40664,UPI PAYMENT/40664,Potential Match,Amount + type match with description similarity 100%,85,Medium,Yes,Duplicate candidate detected
33a1cf04-ddbe-41d4-951f-633e855cdba3,LED100607,2024-03-06,2024-03-06,420.0,420.0,0.0,0.0,UPI/44325,UPI PAYMENT/44325,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c3f1f389-51b9-483d-a8e8-aa8c6ca9ca29,LED100608,2024-03-06,2024-03-06,100.0,100.0,0.0,0.0,UPI/44328/,UPI PAYMENT/44328/,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
260b0276-87f2-44b1-bbb0-6716e3a081ac,LED100609,2024-03-06,2024-03-06,100.0,100.0,0.0,0.0,UPI/44323/a,UPI PAYMENT/44323/A,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
f6b6ca0d-5449-4012-8397-db10fba6fdc5,LED100610,2024-03-06,2024-03-06,140.0,140.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
fca1fae7-6068-481d-a250-5ddf8f3fb6e8,LED100611,2024-03-06,2024-03-06,100.0,100.0,0.0,0.0,UPI/4432,UPI PAYMENT/4432,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
0362ec16-2086-46cb-a139-93d985922644,LED100612,2024-03-07,2024-03-07,4600.0,4600.0,0.0,0.0,UPI/40675/,UPI PAYMENT/40675/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
95752022-958b-4366-83c6-f73b02729b1f,LED100613,2024-03-08,2024-03-08,22.0,22.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
436348d2-b929-4920-a467-6652d7d83b11,LED100614,2024-03-08,2024-03-08,10.0,10.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
fc243606-81bf-4c65-bd3e-59b6b61803b0,LED100615,2024-03-08,2024-03-08,85.0,85.0,0.0,0.0,UPI/44340,UPI PAYMENT/44340,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
2ae8e8f3-ec5a-4e13-a0f6-2c6ea927c5ef,LED100616,2024-03-08,2024-03-08,180.0,180.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
3c3c3478-b858-4753-95f7-e35212ed5234,LED100617,2024-03-09,2024-03-09,290.0,290.0,0.0,0.0,UPI/44351,UPI PAYMENT/44351,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
66fe3137-8eb3-4a1c-9ea0-6eef9b9192bd,LED100618,2024-03-09,2024-03-09,500.0,500.0,0.0,0.0,UPI/40696,UPI PAYMENT/40696,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
98754b97-26a8-4001-9dd9-50882881f4b4,LED100619,2024-03-10,2024-03-10,520.0,520.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ba8ac0f2-7161-460d-96d1-a76c01939731,LED100620,2024-03-10,2024-03-10,15.0,15.0,0.0,0.0,Gpay BILL Payment,GPAY BILL PAYMENT,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d56ac532-fbf2-4101-8625-64df0e39c679,LED100621,2024-03-11,2024-03-11,200.0,200.0,0.0,0.0,UPI/40714/,UPI PAYMENT/40714/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
8f445b17-73be-41f5-8bf2-ea2d84374f5d,LED100622,2024-03-12,2024-03-12,1630.0,1630.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
e68fd2fa-6961-4432-8b5d-8eb6da045406,LED100623,2024-03-13,2024-03-13,140.0,140.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
5532db55-3191-4e9f-abcd-c34908dc09d2,LED100624,2024-03-13,2024-03-13,59.0,59.0,0.0,0.0,UPI/44399,UPI PAYMENT/44399,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
5a056440-1410-4c5a-916f-d182fb72fbf4,LED100625,2024-03-13,2024-03-13,15.0,15.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
8744a935-c9c8-4bef-a7e9-86fc94cd21a8,LED100626,2024-03-14,2024-03-14,5000.0,5000.0,0.0,0.0,UPI/40740,UPI PAYMENT/40740,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
f38f3e02-7a59-4fcf-bbf7-00b3948b0d77,LED100627,2024-03-14,2024-03-14,500.0,500.0,0.0,0.0,UPI/44401,UPI PAYMENT/44401,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ef1a6f46-94c8-4026-a360-91d0c6658fe4,LED100628,2024-03-14,2024-03-14,200.0,200.0,0.0,0.0,UPI/44404/,UPI PAYMENT/44404/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
9332a1ae-6a36-46da-8642-b73c5e7fd1d7,LED100629,2024-03-14,2024-03-14,15.0,15.0,0.0,0.0,Gpay BILL Payment,GPAY BILL PAYMENT,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
03f8329f-77fc-493a-98a8-e39598a1ba6d,LED100630,2024-03-14,2024-03-14,126.0,126.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
0f043ecc-3aeb-44a3-a79f-56c9c276126f,LED100631,2024-03-15,2024-03-15,300.0,300.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
aefcdc88-ef11-44d8-bc6b-36eea768c42d,LED100632,2024-03-15,2024-03-15,10.0,10.0,0.0,0.0,UPI/44416,UPI PAYMENT/44416,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
190db62e-68de-419b-8145-9827715b4a2c,LED100633,2024-03-15,2024-03-15,10.0,10.0,0.0,0.0,UPI/40754,UPI PAYMENT/40754,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
efe8ec9c-118e-4d64-b5b7-2245c31a541a,LED100634,2024-03-15,2024-03-15,60.0,60.0,0.0,0.0,UPI/44412,UPI PAYMENT/44412,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
469a9e31-c604-43a3-804a-4a065fa40981,LED100635,2024-03-15,2024-03-15,20.0,20.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
