ledger_id,ledger_date,account,transaction_type,payment_mode,amount,description,bank_reference,source_bank_transaction_id,status
LED100306,2023-11-20,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,45.0,UPI PAYMENT/GPAY,,51274ee8-3f86-4bc9-a947-b05ad81f259c,Posted
LED100307,2023-11-21,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,2200.0,NEFT PAYMENT,8646845.0,7e3d56df-580b-4b13-a0f4-b16c6e499532,Posted
LED100308,2023-11-22,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1250.0,NEFT PAYMENT,8646845.0,88ea01a6-5933-4b8c-a0ed-ce17118cbeb0,Posted
LED100309,2023-11-22,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,200.0,UPI PAYMENT/36921,,4346b532-d4f4-4de4-aa8d-b39c03387390,Posted
LED100310,2023-11-22,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,290.0,UPI PAYMENT/33267,,2cd53cf9-5848-4a2d-8bd7-30cc9846c0ee,Posted
LED100311,2023-11-23,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,350.0,NEFT PAYMENT,8646845.0,ac95c4fc-71ec-44e2-bf53-30a6c5e723ad,Posted
LED100312,2023-11-23,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,100.0,UPI PAYMENT/33279,,5ff491fc-1e7f-48fd-a44f-32f9d5053b9f,Posted
LED100313,2023-11-23,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,100.0,UPI PAYMENT/36936,,ad942ea9-d12b-48d0-9a0c-7c043724c06e,Posted
LED100314,2023-11-24,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1600.0,NEFT PAYMENT,8646845.0,343b62a0-8530-46dd-b4c2-7f4d87bff9fd,Posted
LED100315,2023-11-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/36947,,cd342f20-d121-492e-a2ed-aecd75a71ea1,Posted
LED100316,2023-11-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,201.0,UPI PAYMENT/JIOINAPPDIRECT/,,ae0dd897-8e9e-43cf-9922-2f83f71defb0,Posted
LED100317,2023-11-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,60.0,UPI PAYMENT/33287,,7434e1b8-a31a-4daf-a3f0-3d5bbd85a091,Posted
LED100318,2023-11-25,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,2200.0,NEFT PAYMENT,8646845.0,64359bb5-001f-4d75-bf3f-5a0f7a83721d,Posted
LED100319,2023-11-25,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,241.0,UPI PAYMENT/AIRTELPREDIRECT,,d7a24290-3f7c-4a0f-bb10-59a35cadf7a7,Posted
LED100320,2023-11-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,200.0,UPI PAYMENT/33293,,36d89541-efdd-4969-8c7d-54fd6cbe178a,Posted
LED100321,2023-11-26,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1070.0,NEFT PAYMENT,8646845.0,1812fb87-0dd6-4172-9978-79aecbd5185e,Posted
LED100322,2023-11-26,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,1.0,UPI PAYMENT/33308,,9c98e1bf-3fa4-4993-aec1-1b4a4e1ca220,Posted
LED100323,2023-11-26,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,5000.0,UPI PAYMENT/36963,,75635fc2-67a3-4539-8e05-ee1a20c78efa,Posted
LED100324,2023-11-27,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,950.0,NEFT PAYMENT,8646845.0,5fc5f6a6-d30c-4463-8f06-837284784066,Posted
LED100325,2023-11-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,120.0,UPI PAYMENT/36978,,4e2ffce6-1f63-47fd-a074-7fff8772141a,Posted
LED100326,2023-11-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,19.0,UPI PAYMENT/JIOINAPPDIRECT/,,c166807b-bd8f-413c-8b0c-aa899e3a545d,Posted
LED100327,2023-11-28,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,800.0,NEFT PAYMENT,8646845.0,c1d1e376-af63-471a-abe7-4f035facf30d,Posted
LED100328,2023-11-28,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,100.0,UPI PAYMENT/3698,,275017b6-a00e-486f-a7f3-e0fb19e98644,Posted
LED100329,2023-11-28,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,150.0,UPI PAYMENT/36989,,c6e2ea68-9079-40f8-8b4e-a7d294b69741,Posted
LED100330,2023-11-28,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,19.0,UPI PAYMENT/EURONETGPAY,,115e3d52-56c4-4f3b-9f87-6d8bfc0370e3,Posted
LED100331,2023-11-29,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,151.0,NEFT PAYMENT,8646845.0,5dcb09f6-be85-4846-8914-637047408ee6,Posted
LED100332,2023-11-29,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/PAYTM,,60c58e3b-a75f-4961-b0ee-96cbaa0ec2f8,Posted
LED100333,2023-11-29,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,19000.0,UPI PAYMENT/33333,,dfbb98e2-96b0-4992-aed0-acc3c73cd167,Posted
LED100334,2023-11-29,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,12700.0,UPI PAYMENT/36992,,fa3a4eef-62d7-4983-bec0-de57682a2351,Posted
LED100335,2023-11-29,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,100.0,UPI PAYMENT/33331,,d0f14f9d-9547-4627-bb53-fa14e241b4f5,Posted
LED100336,2023-11-29,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,1.0,UPI PAYMENT/36990,,6c302bab-ff0d-4507-ac15-bf2df72368f3,Posted
LED100337,2023-11-29,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,1.0,UPI PAYMENT/3699,,95e029ef-d7fb-452e-bfd9-7a537166c523,Posted
LED100338,2023-11-29,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,2000.0,UPI PAYMENT/3699,,6743eb41-36cc-4ab6-ac49-2c1812d28960,Posted
LED100339,2023-11-29,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,90.0,UPI PAYMENT/PAYTMFP,,aad12703-8c25-4ce0-b63a-2a2bf2523f35,Posted
LED100340,2023-12-01,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1575.0,NEFT PAYMENT,8646845.0,3ff4cfb5-eec0-42e2-b00b-f2fb7d63416f,Posted
LED100341,2023-12-01,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/33357,,bd4a809c-2513-455a-8eae-115c1ecb11de,Posted
LED100342,2023-12-01,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,199.0,UPI PAYMENT/BILLDESKRECHARGE,,3de3b4c1-b1c2-49af-9a0a-6ba45e489cb5,Posted
LED100343,2023-12-01,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,250.0,UPI PAYMENT/33354,,014c4796-9ad0-473d-83bb-357fcea8e152,Posted
LED100344,2023-12-02,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,600.0,NEFT PAYMENT,8646845.0,8a2f5e55-dfdd-427f-8870-0150f68cc498,Posted
LED100345,2023-12-02,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/3702,,53009bee-6c73-4d5d-958f-b3258f552391,Posted
LED100346,2023-12-02,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/33369,,b6c5da26-8ed8-49c5-ba4a-bf31127ce418,Posted
LED100347,2023-12-03,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1450.0,NEFT PAYMENT,8646845.0,67290c96-fe8b-44b2-9ab3-4c4b3b046cb7,Posted
LED100349,2023-12-04,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,900.0,NEFT PAYMENT,8646845.0,048a160c-23ad-481e-a0ff-578c6fa5691a,Posted
LED100350,2023-12-04,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,239.0,UPI PAYMENT/BILLDESKRECHARGE,,7e563d6a-9bd2-4e92-98d6-d1d5198fcd77,Posted
LED100351,2023-12-04,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,1550.0,UPI PAYMENT/37044,,9cffe60a-004d-4301-be5d-65fec77679d4,Posted
LED100352,2023-12-05,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,7560.0,NEFT PAYMENT,8646845.0,235cd63f-42dc-4c6c-937d-5edceea0515a,Posted
LED100353,2023-12-05,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,61.2,UPI PAYMENT/PAYTM,,fbcbe993-694a-41b5-af91-b8849e09696d,Posted
LED100354,2023-12-05,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,13000.0,UPI PAYMENT/BHARATPE,,069c0e2e-c49f-4381-b345-9fa78ad7005f,Posted
LED100355,2023-12-05,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,200.0,UPI PAYMENT/33395,,9407b42d-53e7-482b-a58e-bace37332a4a,Posted
LED100356,2023-12-06,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,138.0,UPI PAYMENT/37063,,8c80c555-956d-49d3-99f6-b69bf42fa411,Posted
LED100357,2023-12-07,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,150.0,UPI PAYMENT/3707,,4840038d-9187-4690-9906-5e43c57e89e3,Posted
LED100358,2023-12-07,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,18.0,UPI PAYMENT/33416,,6d952ab3-15ac-4eb6-8b62-a0359ab885b6,Posted
LED100359,2023-12-08,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,70.0,UPI PAYMENT/37071,,c1bafebb-16c3-4b5f-a04f-84120657b604,Posted
LED100360,2023-12-08,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1630.0,NEFT PAYMENT,8646845.0,f440e241-295e-4d32-a083-38ba7ef51113,Posted
LED100361,2023-12-08,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/GPAY,,a4235b82-f486-4a3e-b916-06be83f5f799,Posted
LED100362,2023-12-08,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,35.0,UPI PAYMENT/PAYTMNP,,2e3bed8e-65ec-4ea4-99ad-01a8874875d5,Posted
LED100363,2023-12-09,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,210.0,NEFT PAYMENT,8646845.0,3640935a-3ece-4d18-8870-c57f78152f20,Posted
LED100364,2023-12-09,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,120.0,UPI PAYMENT/37090,,8ec29c92-1ba8-46a2-8d4f-a366ba1af469,Posted
LED100365,2023-12-08,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/33430,,17e18e42-31d4-486a-8b20-992584eecf4f,Posted
LED100366,2023-12-10,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,450.0,NEFT PAYMENT,8646845.0,dc1772d9-fcab-47f0-8577-4dfafb04b996,Posted
LED100367,2023-12-10,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/3710,,8cd2ad3f-fa1b-4f03-8fc2-a4f280b5dc67,Posted
LED100368,2023-12-10,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,5.0,UPI PAYMENT/37101-,,acc4f7ef-860b-4467-a566-94afb81e865f,Posted
LED100369,2023-12-11,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,2300.0,NEFT PAYMENT,8646845.0,8a6d2118-2ffb-4bf2-a909-bb18224dc396,Posted
LED100370,2023-12-11,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,30.0,UPI PAYMENT/33458,,1525ce13-ba65-4d9c-9b70-512ff424ee7a,Posted
LED100371,2023-12-12,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,400.0,NEFT PAYMENT,8646845.0,824eedf2-cdec-4fa4-a64e-2571db8c400b,Posted
LED100372,2023-12-12,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,239.0,UPI PAYMENT/BILLDESKRECHARGE,,8808c52c-487f-4c1a-a174-030cebd5dd51,Posted
LED100373,2023-12-13,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,2150.0,NEFT PAYMENT,8646845.0,89d35324-ffed-4553-ae23-fe785440b61c,Posted
LED100374,2023-12-13,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,55.0,UPI PAYMENT/37133,,a59ffb85-69d7-4c1d-b194-32d1c1d21160,Posted
LED100375,2023-12-13,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,300.0,UPI PAYMENT/BHARATPE,,e5f9a203-43cf-45d0-9ee7-13b83ebc7c5a,Posted
LED100376,2023-12-13,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,195.0,UPI PAYMENT/37136,,66ac8fe7-7c35-4ff3-afb1-42b4417e335c,Posted
LED100377,2023-12-14,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,550.0,NEFT PAYMENT,8646845.0,50944c66-968b-4497-83e0-e6851e0cc277,Posted
LED100378,2023-12-14,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/33481,,eb6c2f3d-fda7-4f6e-b1b5-1da1e8c31e0c,Posted
LED100379,2023-12-14,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,2000.0,UPI PAYMENT/37144,,d2487a4d-ff70-479d-b733-e05dcc85e312,Posted
LED100380,2023-12-15,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,30.0,UPI PAYMENT/37157,,da2103a4-9c9e-4c6a-85a1-52c3b4183238,Posted
LED100381,2023-12-16,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,700.0,NEFT PAYMENT,8646845.0,17ad766b-af37-40c5-b682-d7dcf5c477f0,Posted
LED100382,2023-12-16,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,30.0,UPI PAYMENT/GPAY,,8bc13a32-b96d-48cc-b3f4-44347d2bfa51,Posted
LED100383,2023-12-16,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/33502,,61394046-351b-4ec4-a76c-d22a1ce7a56e,Posted
LED100384,2023-12-17,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1100.0,NEFT PAYMENT,8646845.0,1cb1dd5c-9dcd-42b2-b64d-e346ef69d09d,Posted
LED100385,2023-12-17,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,500.0,UPI PAYMENT/33518,,1bd57b7d-e4d7-4c38-ba41-4217b0e19660,Posted
LED100386,2023-12-17,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,120.0,UPI PAYMENT/37176,,0012eaa8-368a-4e35-b3c0-a95b33e8cd96,Posted
LED100387,2023-12-17,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,20.0,UPI PAYMENT/33519,,d435bb20-9bd2-414a-bf2c-5e4f55769f08,Posted
LED100388,2023-12-17,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,30.0,UPI PAYMENT/3717,,738ed782-9779-4e4d-a0ff-018c97d91632,Posted
LED100389,2023-12-18,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1150.0,NEFT PAYMENT,8646845.0,2fac0273-e8a0-4ede-ba72-406f9b86361e,Posted
LED100390,2023-12-18,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,1300.0,UPI PAYMENT/37185/,,74391594-4b0a-4e9d-8349-9bb8270850f0,Posted
LED100391,2023-12-18,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1820.0,IMPS PAYMENT,,4d7c974b-2ebd-40b9-ab59-6fe7d3209753,Posted
LED100392,2023-12-19,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/PAYTMGP,,8b6884ea-2f8e-42e1-ab66-0145777135bb,Posted
LED100393,2023-12-19,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/33535,,cab97d3e-5468-4e30-bbfd-3067cfb83384,Posted
LED100394,2023-12-19,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,25.0,UPI PAYMENT/PAYTMVP,,6c999f83-d09c-4d71-864f-64c31fde893a,Posted
LED100395,2023-12-20,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1100.0,NEFT PAYMENT,8646845.0,fa0a0894-4dbe-46d1-b601-aedc49fd803a,Posted
LED100396,2023-12-20,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,900.0,UPI PAYMENT/37208,,27da12ab-450e-4b8c-b7e2-34e090da6f25,Posted
LED100397,2023-12-21,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1175.51,NEFT PAYMENT,8646845.0,e24aee89-6149-4ac9-89eb-76eb8503c08d,Posted
LED100398,2023-12-21,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,300.0,,,d06f3238-931b-4299-87a6-0fed0b5c1ce1,Posted
LED100399,2023-12-21,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,490.0,UPI PAYMENT/37210,,1dca6210-82bd-4786-888d-eab1f5510d35,Posted
LED100400,2023-12-22,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,2440.0,NEFT PAYMENT,8646845.0,a4ed9eb6-61da-4cf5-ae2b-c82f01d92ae5,Posted
LED100401,2023-12-22,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,30.0,UPI PAYMENT/37227,,ad3456cf-708e-42c3-a4ab-0e1b010b78ba,Posted
LED100402,2023-12-22,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,25.0,UPI PAYMENT/37226,,f8d5c5ec-f06b-4077-ab4a-d9654f079fdd,Posted
LED100403,2023-12-23,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,2730.0,NEFT PAYMENT,REF-646845.0,bb67ffaf-673e-4001-88a8-3fe5525e8547,Posted
LED100404,2023-12-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,240.9,UPI PAYMENT/EURONETGPAY,,78842830-5518-49e4-98d7-1d18237b8900,Posted
LED100405,2023-12-23,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,15.0,UPI PAYMENT/GPAYBILLREACHARGE,,1379293d-e6de-490d-a4c8-c8ccbc222f55,Posted
LED100406,2023-12-24,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,800.0,NEFT PAYMENT,8646845.0,c4c402ee-91b0-4c1b-b343-cd5d4b6ad4b4,Posted
LED100407,2023-12-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,55.0,UPI PAYMENT/37249,,11492697-fa31-47ab-a78d-cc61497d4aa5,Posted
LED100408,2023-12-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,3000.0,UPI PAYMENT/33584,,66741393-18f7-4753-9623-6b0e092077eb,Posted
LED100409,2023-12-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/33586,,5028b245-0d4b-4efc-afb5-167c28362579,Posted
LED100410,2023-12-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/37240,,852f4b65-53cf-40b6-96c7-d6fd5175cbae,Posted
LED100411,2023-12-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,100.0,UPI PAYMENT/BHARATPE6,,4fbf0fac-deec-4188-a05b-35cbf08cef1a,Posted
LED100412,2023-12-25,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,1000.0,UPI PAYMENT/37256,,a95a11cb-13da-4251-87ba-0e756e454568,Posted
LED100413,2023-12-25,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,700.0,UPI PAYMENT/33597,,0023242d-1db9-4e07-8220-f9641e53f407,Posted
LED100414,2023-12-25,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,1.0,UPI PAYMENT/33592/GOOG-PAYMENT,,5b80c7f9-951b-438f-952c-47221d453adb,Posted
LED100415,2023-12-25,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,2400.0,UPI PAYMENT/33594,,9ccad65c-9862-4d10-9f9b-7d23080cb7b1,Posted
LED100416,2023-12-25,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,2520.0,UPI PAYMENT/37252,,180cf57a-a5c1-499f-b244-c1a7f947fd02,Posted
LED100417,2023-12-26,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,850.0,NEFT PAYMENT,8646845.0,88dc08eb-4d59-49dd-b0aa-e78d9add4e2c,Posted
LED100418,2023-12-27,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,200.0,NEFT PAYMENT,8646845.0,1e037adf-c2e8-49c6-a9f7-2b73bbdc34cc,Posted
LED100419,2023-12-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,240.9,UPI PAYMENT/EURONETGPAY,,639e951c-916f-4215-953c-97d751ce6ed8,Posted
LED100420,2023-12-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,5000.0,UPI PAYMENT/33610,,24c9cfcd-9ea9-411f-85df-98faebff3b25,Posted
LED100421,2023-12-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/37273,,9a3605e0-3524-4ec7-83da-85fb7675ebb9,Posted
LED100422,2023-12-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,475.0,UPI PAYMENT/33613,,193526b9-3727-4792-94a4-db19dd9f5ea7,Posted
LED100423,2023-12-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,15.0,UPI PAYMENT/3727,,7f1d2a75-1a8b-436a-be96-06bb383a7153,Posted
LED100424,2023-12-28,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,228.0,NEFT PAYMENT,8646845.0,862ad5d8-cf18-4308-a3e6-4c7bc06c34df,Posted
LED100425,2023-12-28,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,20.0,UPI PAYMENT/3728,,6bc28a65-1437-4c07-aa79-c9b563bc5265,Posted
LED100426,2023-12-29,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,550.0,NEFT PAYMENT,8646845.0,62254c56-0884-4f06-bf06-2bc1264348b3,Posted
LED100428,2023-12-30,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/33647,,62202a0c-8ad2-4b14-ac71-f60b6d75f61e,Posted
LED100429,2023-12-30,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,79.56,UPI PAYMENT/3730,,4137df5c-c8b0-4f8c-b0ff-a0618ab05e36,Posted
LED100430,2023-12-31,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1059.0,NEFT PAYMENT,8646845.0,aa0dcff2-c956-46a6-96ce-efbdf01d5d9b,Posted
LED100431,2023-12-31,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,700.0,UPI PAYMENT/3731,,55476aac-ad49-4aaf-84b8-95c06cfe2b22,Posted
LED100432,2024-01-01,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,250.0,NEFT PAYMENT,8646845.0,e5c67e48-2712-413e-a53d-6dd9996e11ae,Posted
LED100433,2024-01-01,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,5000.0,UPI PAYMENT/4367,,b20c5a06-a9ec-4f85-b905-f5f595851a46,Posted
LED100434,2024-01-01,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,900.0,IMPS PAYMENT,,2996bcc7-9f66-4df3-8e7c-09a8fa75163a,Posted
LED100435,2024-01-01,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,1720.0,UPI PAYMENT/43677,,45bd7eda-edf6-4d6a-abef-ca41658bb597,Posted
LED100436,2024-01-01,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,120.0,UPI PAYMENT/40013/,,198742d6-1048-43de-aa4e-41cc27c472e0,Posted
LED100437,2024-01-01,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,3375.0,UPI PAYMENT/43672,,c15cb3cc-f7f3-4876-a2d1-55bbdea480f0,Posted
LED100438,2024-01-02,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/43681,,cf816ca2-9fc0-4e43-b8ce-6e8a8f22211c,Posted
LED100439,2024-01-02,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,60.0,UPI PAYMENT/43683,,8ee308dd-abf8-4647-a620-446e808ed0ef,Posted
LED100440,2024-01-02,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,250.0,UPI PAYMENT/43685,,451c2fc7-caaa-43e6-a9d9-f1fef5f04fd5,Posted
LED100441,2024-01-03,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,70.0,NEFT PAYMENT,8646845.0,5d37f0e9-2445-4da1-8f90-9db6918dffb7,Posted
LED100442,2024-01-03,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,20.0,UPI PAYMENT/43699,,5f4d9d8c-ad15-4521-a4ef-78ce8a7bc41f,Posted
LED100443,2024-01-04,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,600.0,NEFT PAYMENT,8646845.0,1862c07d-6102-47a5-8cfe-9be7d7ac500f,Posted
LED100444,2024-01-04,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,1500.0,UPI PAYMENT/BHARATPE,,f7cdffdc-88ab-4e12-a0cd-fc8afb8cedcf,Posted
LED100445,2024-01-04,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,241.0,UPI PAYMENT/JIOINAPPDIRECT/,,ab016bb8-dfba-4171-8adf-2e4737c99d8b,Posted
LED100446,2024-01-06,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,550.0,NEFT PAYMENT,8646845.0,1115107b-8f3c-4048-a6bf-cd73d8ca2315,Posted
LED100447,2024-01-06,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,1500.0,UPI PAYMENT/PAYTMUP,,4d94c4b0-086b-4f5c-a7c7-fd861ef2a2f6,Posted
LED100448,2024-01-08,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,2100.0,NEFT PAYMENT,8646845.0,ce4a5a75-f6f6-469f-a474-6af88d46068a,Posted
LED100449,2024-01-08,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/43747/,,f8d997e5-7366-4a8f-bdd2-db5f3255c418,Posted
LED100450,2024-01-08,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/40084/,,714a7169-2cb5-4d1b-b862-26ee6df6534f,Posted
LED100451,2024-01-08,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,200.0,UPI PAYMENT/40086/,,ea3b8828-50eb-4c18-826d-badcc15f5f44,Posted
LED100452,2024-01-09,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,240.9,UPI PAYMENT/EURONETGPAY,,04a2fd59-6e28-4bea-841b-eb19416faace,Posted
LED100453,2024-01-09,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,15.0,UPI PAYMENT/GPAYBILLREACHARGE,,0bf5340d-2711-4f50-971d-0f218701732f,Posted
LED100454,2024-01-09,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,300.0,UPI PAYMENT/GPAY,,02fb796f-83a5-4935-bd8a-94a2d5545f0c,Posted
LED100455,2024-01-10,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,790.0,NEFT PAYMENT,8646845.0,264fc9ff-d326-4ff3-b453-23596ce53c7a,Posted
LED100456,2024-01-10,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/40101,,fefda690-3a17-4220-83c2-9efa5f59b365,Posted
